anime_id,title,type,source,episodes,duration_min,score,studio,genre,start,finish
36764,Tripod Baby,Music,Music,1,3.0,3.67,pH Studio,"Music, Space",,
27613,Selector Infected WIXOSS: Midoriko-san to Piruruku-tan,Special,Card game,3,5.0,5.92,J.C.Staff,Comedy,2014-08-27,2014-12-19
885,Tenshi no Tamago,OVA,Original,1,71.0,7.63,Studio Deen,"Fantasy, Dementia, Drama",1985-12-22,1985-12-22
9544,Biohazard: Damnation,Movie,Game,1,97.0,7.35,Digital Frontier,"Action, Sci-Fi, Horror",2012-09-15,2012-09-15
2216,Shigurui,TV,Manga,12,23.0,7.5,Madhouse,"Action, Historical, Psychological, Drama, Martial Arts, Samurai, Seinen",2007-07-19,2007-10-11
6527,Fresh Precure! Movie: Omocha no Kuni wa Himitsu ga Ippai!?,Movie,Original,1,70.0,6.8,Toei Animation,"Action, Comedy, Fantasy, Magic, Shoujo",2009-10-31,2009-10-31
33004,Tanaka-kun wa Kyou mo Kedaruge,Special,Manga,35,0.5,7.3,Silver Link.,"Comedy, School",2016-04-07,2016-07-01
17743,"Maoyuu Maou Yuusha: Kono Monogatari wa, Daniku dake Dewanai no ja!",Special,Novel,1,23.0,6.8,Arms,"Adventure, Demons, Fantasy, Romance",2013-03-09,2013-03-09
12859,One Piece Film: Z,Movie,Manga,1,107.0,8.32,Toei Animation,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",2012-12-15,2012-12-15
785,Otaku no Video,OVA,Other,2,48.0,7.19,Gainax,"Comedy, Drama, Historical, Magic, Mecha, Sci-Fi",1991-09-27,1991-12-20
9181,Motto To LOVE-Ru,TV,Manga,12,24.0,7.52,Xebec,"Sci-Fi, Harem, Comedy, Ecchi, School, Shounen",2010-10-06,2010-12-22
17409,Sukitte Ii na yo.: Mei and Marshmallow,Special,Manga,10,1.0,6.77,Zexcs,"Romance, School, Shoujo",2012-12-26,2013-05-22
23269,Hello!! Kiniro Mosaic,TV,4-koma manga,12,23.0,7.6,Studio Gokumi,"Slice of Life, Comedy, School, Seinen",2015-04-06,2015-06-22
10219,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!! Special,Special,Manga,1,23.0,6.41,Zexcs,"Comedy, Romance, Ecchi",2011-07-13,2011-07-13
31374,Shingeki! Kyojin Chuugakkou,TV,Manga,12,17.0,7.07,Production I.G,"Comedy, Parody, School, Shounen",2015-10-04,2015-12-20
1506,Detective Conan Movie 10: Requiem of the Detectives,Movie,Manga,1,111.0,8.21,TMS Entertainment,"Adventure, Comedy, Mystery, Police, Shounen",2006-04-15,2006-04-15
6287,Akikan!: Kan Ippatsu!? Onsen Panic,OVA,Light novel,1,23.0,6.36,Brain&#039;s Base,"Ecchi, Comedy",2009-10-23,2009-10-23
36765,Scary,Music,Music,1,4.0,3.8,pH Studio,"Music, Sci-Fi",,
34834,Hina Logi: From Luck & Logic,TV,Card game,12,23.0,6.75,Doga Kobo,"Action, Comedy, Fantasy, School",2017-07-01,2017-09-23
37719,High School DxD Hero: Taiikukan-ura no Holy,Special,Light novel,1,24.0,6.97,Passione,"Action, Comedy, Demons, Ecchi, Harem, Romance, School",2018-04-10,2018-04-10
10937,Mobile Suit Gundam: The Origin,OVA,Manga,6,63.0,8.46,Sunrise,"Action, Military, Sci-Fi, Space, Mecha, Shounen",2015-04-24,2018-05-05
427,Kaleido Star,TV,Original,51,23.0,8.03,"Gonzo, Production I.G","Comedy, Sports, Drama, Fantasy, Shoujo",2003-04-03,2004-03-27
30279,Yuru Yuri San☆Hai!,TV,Manga,12,23.0,8.03,TYO Animations,"Comedy, School, Shoujo Ai, Slice of Life",2015-10-06,2015-12-22
445,Tales of Eternia The Animation,TV,Game,13,22.0,6.29,"Production I.G, Xebec","Adventure, Comedy, Romance, Fantasy",2001-01-08,2001-03-26
23367,Kitakubu Katsudou Kiroku: Miniature Theater,Special,Manga,6,2.0,6.31,Nomad,"Comedy, School",2013-10-23,2013-12-18
4067,Shin Megami Tensei Devil Children,TV,Game,50,23.0,6.48,Actas,"Action, Adventure, Demons, Fantasy, Game, Kids, Magic, Sci-Fi, Supernatural",2000-10-07,2001-09-29
34349,Diamond no Ace: Second Season OVA,OVA,Manga,2,24.0,7.58,"Production I.G, Madhouse","Comedy, Sports, School, Shounen",2016-08-15,2016-10-17
568,Bubblegum Crisis Tokyo 2040,TV,Original,26,24.0,7.17,AIC,"Adventure, Mecha, Sci-Fi, Shounen",1998-10-08,1999-04-01
5022,Toushi Gordian,TV,Original,73,25.0,6.55,Tatsunoko Production,"Action, Mecha, Sci-Fi",1979-10-07,1981-02-22
37359,Kekkero Ke,TV,Original,0,5.0,4.67,Production I.G,Comedy,2018-04-05,
36902,Mahou Shoujo Ore,TV,Web manga,12,23.0,6.86,Pierrot Plus,"Fantasy, Magic, Comedy",2018-04-02,2018-05-12
16918,Gin no Saji,TV,Manga,11,23.0,8.16,A-1 Pictures,"Comedy, School, Shounen, Slice of Life",2013-07-12,2013-09-20
33263,Kubikiri Cycle: Aoiro Savant to Zaregototsukai,OVA,Novel,8,30.0,7.92,Shaft,"Action, Mystery, Supernatural, Drama",2016-10-26,2017-09-27
31552,Durarara!!x2 Ten: Onoroke Chakapoko,Special,Light novel,1,24.0,7.65,Shuka,"Action, Mystery, Supernatural",2016-01-27,2016-01-27
31930,Koukaku no Pandora: Ghost Urn,Movie,Manga,1,47.0,6.7,"Studio Gokumi, AXsiZ","Action, Sci-Fi, Comedy, Ecchi",2015-12-05,2015-12-05
1909,Kusatta Kyoushi no Houteishiki,OVA,Manga,2,27.0,6.22,J.C.Staff,"Comedy, Romance, Shounen Ai",1994-11-25,1995-11-24
7060,Ring of Gundam,Special,Original,1,5.0,5.33,Sunrise,"Sci-Fi, Space, Mecha",2009-08-29,2009-08-29
34712,Kujira no Kora wa Sajou ni Utau,TV,Manga,12,23.0,7.34,J.C.Staff,"Drama, Fantasy, Mystery, Sci-Fi, Shoujo",2017-10-08,2017-12-24
1192,Kakurenbo,Movie,Original,1,25.0,6.92,Yamato Works,"Horror, Psychological, Supernatural",2004-09-01,2004-09-01
33473,Tokyo Futago Athletic,TV,Original,12,4.0,7.27,Ripromo,"Comedy, Sports",2016-12-30,2017-01-07
20359,Yamada-kun to 7-nin no Majo,ONA,Manga,1,2.0,7.41,LIDENFILMS,"Comedy, School, Shounen, Supernatural",2013-08-25,2013-08-25
290,Seikai no Monshou,TV,Light novel,13,26.0,7.79,Sunrise,"Action, Military, Sci-Fi, Space, Romance",1998-01-03,1999-03-28
34928,Akindo Sei no Little Peso,TV,Game,12,3.0,5.14,Fanworks,"Sci-Fi, Comedy",2017-04-03,2017-06-19
35376,Himouto! Umaru-chan R,TV,Manga,12,23.0,7.49,Doga Kobo,"Comedy, School, Seinen, Slice of Life",2017-10-08,2017-12-24
8443,Mahou no Star Magical Emi: Semishigure,OVA,Original,1,60.0,6.02,Studio Pierrot,"Comedy, Magic, Shoujo",1986-09-21,1986-09-21
33486,Boku no Hero Academia 2nd Season,TV,Manga,25,23.0,8.76,Bones,"Action, Comedy, Super Power, School, Shounen",2017-04-01,2017-09-30
8101,HenSemi,OVA,Manga,2,26.0,6.6,Xebec,"Comedy, Ecchi, Seinen",2010-07-23,2011-03-23
5332,Toshokan Sensou: Koi no Shougai,Special,Novel,1,24.0,7.44,Production I.G,"Action, Military, Comedy, Drama, Romance",2008-10-01,2008-10-01
463,One Piece Movie 5: Norowareta Seiken,Movie,Manga,1,95.0,7.39,Toei Animation,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",2004-03-06,2004-03-06
267,Gungrave,TV,Game,26,25.0,7.94,Madhouse,"Action, Drama, Sci-Fi, Seinen, Super Power",2003-10-07,2004-03-30
981,Ichigo 100% OVA,OVA,Manga,4,29.0,7.0,Madhouse,"Comedy, Ecchi, Harem, Romance, School, Shounen",2005-06-20,2005-10-31
185,Initial D First Stage,TV,Manga,26,25.0,8.28,"Studio Gallop, Studio Comet","Action, Cars, Drama, Seinen, Sports",1998-04-19,1998-12-06
758,RahXephon: Pluralitas Concentio,Movie,Original,1,116.0,7.12,Bones,"Action, Drama, Mecha, Psychological, Romance, Sci-Fi",2003-04-19,2003-04-19
3989,Suna no Bara: Yuki no Mokushiroku,OVA,Manga,1,44.0,6.29,J.C.Staff,Action,1993-04-25,1993-04-25
6567,Urusei Yatsura: The Shougaibutsu Suieitaikai,Special,Manga,1,25.0,7.16,Sunrise,"Action, Sci-Fi, Comedy, Romance, School",2008-12-23,2008-12-23
4280,Kara no Kyoukai 4: Garan no Dou,Movie,Light novel,1,46.0,8.0,ufotable,"Action, Mystery, Supernatural, Thriller",2008-05-24,2008-05-24
23249,Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune,Movie,Original,1,111.0,7.91,Xebec,"Action, Military, Sci-Fi, Space, Drama",2014-12-06,2014-12-06
1261,Kyattou Ninden Teyandee,TV,Original,54,24.0,7.16,Tatsunoko Production,"Action, Comedy, Mecha, Super Power, Sci-Fi, Shounen",1990-02-01,1991-02-12
33755,Ma Shen,ONA,Web manga,16,12.0,6.25,Thundray,"Game, Drama",2016-06-28,2016-11-09
36790,Ling Yu 2nd Season,ONA,Novel,10,15.0,6.93,Haoliners Animation League,Fantasy,2016-02-18,2016-04-21
33457,Gakuen Handsome Special,Special,Game,1,3.0,5.7,Team YokkyuFuman,"Comedy, Parody, School, Shounen Ai",2016-12-20,2016-12-20
455,Fantastic Children,TV,Original,26,24.0,7.63,Nippon Animation,"Adventure, Fantasy, Mystery, Romance, Sci-Fi",2004-10-05,2005-03-29
32030,MEMORiES MELODiES,Music,Game,1,5.0,7.12,Bones,Music,2015-12-01,2015-12-01
8424,MM!,TV,Light novel,12,23.0,7.29,Xebec,"Harem, Comedy, Ecchi, School",2010-10-02,2010-12-18
3991,Mahou Shoujo-tai Arusu the Adventure,OVA,Original,6,24.0,6.86,Studio 4°C,"Adventure, Comedy, Fantasy, Magic",2007-11-22,2007-11-22
7122,Dai Yamato Zero-gou,OVA,Original,5,45.0,5.83,JCF,"Sci-Fi, Space",2004-03-31,2007-06-15
33798,Cheer Danshi!! Recap,Special,Novel,1,24.0,5.95,Brain&#039;s Base,"Sports, School",2016-08-09,2016-08-09
1889,Higurashi no Naku Koro ni Kai,TV,Visual novel,24,24.0,8.35,Studio Deen,"Mystery, Psychological, Supernatural, Thriller",2007-07-06,2007-12-18
19671,Free!: FrFr - Short Movie,Special,Light novel,7,2.0,7.76,Kyoto Animation,"Comedy, Sports",2013-09-11,2014-01-08
34848,Saga-ken wo Meguru Animation (2017),Movie,Original,2,12.0,5.78,TMS Entertainment,Slice of Life,2017-03-11,2017-03-11
8547,Dr. Slump Movie 05: Arale-chan Hoyoyo! Yume no Miyako Mechapolis,Movie,Manga,1,38.0,6.32,Toei Animation,"Comedy, Sci-Fi, Shounen",1985-07-13,1985-07-13
29871,Shinsei Kamattechan,Music,Original,1,4.0,4.53,Gainax,"Music, Sci-Fi",2011-08-26,2011-08-26
30585,Taifuu no Noruda,Movie,Original,1,26.0,6.33,Studio Colorido,"Drama, School, Sci-Fi, Supernatural",2015-06-05,2015-06-05
308,Zettai Shounen,TV,Original,26,25.0,7.01,Ajia-Do,"Fantasy, Drama, Mystery, Sci-Fi, Shounen",2005-05-21,2005-11-19
14583,Rinne no Lagrange Specials,Special,Original,6,3.0,6.27,"Production I.G, Xebec",Comedy,2012-03-23,2012-08-24
851,Kyou kara Ore wa!!,OVA,Manga,10,43.0,8.12,Studio Pierrot,"Comedy, Shounen",1992-12-11,1997-12-21
15199,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu,Movie,Original,1,59.0,7.49,Sunrise,"Action, Mecha, Military",2015-05-02,2015-05-02
5957,Nyoro-n Churuya-san,ONA,4-koma manga,13,2.0,6.61,Kyoto Animation,Comedy,2009-02-13,2009-05-08
29786,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,TV,Light novel,12,23.0,7.49,J.C.Staff,"Comedy, Ecchi, School",2015-07-04,2015-09-19
89,Mobile Suit Victory Gundam,TV,Original,51,24.0,6.89,"Sunrise, Studio Deen","Military, Sci-Fi, Space, Drama, Mecha",1993-04-02,1994-03-25
5684,Fresh Precure!,TV,Original,50,25.0,7.43,Toei Animation,"Action, Slice of Life, Fantasy, Magic, Comedy, Shoujo",2009-02-01,2010-01-30
33342,Ari to Kirigirisu,Movie,Other,1,15.0,3.6,Gakken Eigakyoku,"Kids, Music",,
22745,Brothers Conflict Special,Special,Novel,1,14.0,6.76,Brain&#039;s Base,"Harem, Romance, Shoujo",2014-02-26,2014-02-26
971,Astro Boy: Tetsuwan Atom,TV,Manga,50,24.0,7.01,Tezuka Productions,"Action, Sci-Fi, Adventure, Super Power, Kids, Mecha, Shounen",2003-04-06,2004-03-28
1602,Soukou no Strain,TV,Original,13,24.0,7.13,Studio Fantasia,"Drama, Ecchi, Mecha, Military, Sci-Fi, Space",2006-11-02,2007-02-15
3424,Porphy no Nagai Tabi,TV,Novel,52,24.0,7.13,Nippon Animation,"Drama, Historical, Kids, Slice of Life",2008-01-06,2008-12-28
124,Fushigi Yuugi: Eikouden,OVA,Manga,4,30.0,6.98,Studio Pierrot,"Adventure, Fantasy, Romance, Drama, Shoujo",2001-12-21,2002-06-25
8792,Madobe Nanami no Windows 7 de PC Jisaku Ouen Commercial!!,OVA,Other,1,1.0,6.23,Rising Force,Comedy,2010-05-09,2010-05-09
9159,Kaibutsu Oujo (OVA),OVA,Manga,3,22.0,7.17,Tatsunoko Production,"Action, Comedy, Horror, Supernatural, Shounen",2010-12-09,2011-10-07
1313,Digimon Adventure 02,TV,Original,50,25.0,7.35,Toei Animation,"Action, Adventure, Comedy, Drama, Fantasy, Kids",2000-04-02,2001-03-25
23157,Kaze no Invitation,Music,Original,1,2.0,5.31,Studio Pierrot,"Magic, Music",,
2719,MapleStory,TV,Game,25,25.0,5.47,Madhouse,"Action, Kids, Fantasy, Comedy, Romance",2007-10-07,2008-03-30
3750,Maria-sama ga Miteru 4th,TV,Light novel,13,25.0,7.92,Studio Deen,"School, Shoujo, Shoujo Ai, Slice of Life",2009-01-03,2009-03-28
3361,UFO Senshi Dai Apolon,TV,Original,26,24.0,6.29,"Eiken, Studio Live","Action, Sci-Fi, Mecha",1976-04-06,1976-09-28
34542,Inuyashiki,TV,Manga,11,22.0,7.9,MAPPA,"Action, Drama, Psychological, Sci-Fi, Seinen",2017-10-13,2017-12-22
35075,Hoozuki no Reitetsu 2nd Season,TV,Manga,13,23.0,7.91,Studio Deen,"Comedy, Demons, Supernatural, Fantasy, Seinen",2017-10-08,2017-12-31
1458,Uchuu no Kishi Tekkaman,TV,Original,26,25.0,6.39,Tatsunoko Production,"Action, Adventure, Mecha, Sci-Fi, Shounen, Space",1975-07-02,1975-12-24
31646,3-gatsu no Lion,TV,Manga,22,25.0,8.43,Shaft,"Game, Slice of Life, Drama, Seinen",2016-10-08,2017-03-18
2023,Bakuen Campus Guardress,OVA,Original,4,30.0,6.19,Production I.G,"Action, Comedy, Supernatural, School, Shounen",1994-05-27,1994-11-25
658,Touhai Densetsu Akagi: Yami ni Maiorita Tensai,TV,Manga,26,23.0,7.99,Madhouse,"Game, Psychological, Thriller, Seinen",2005-10-05,2006-03-29
14123,Pokemon Black and White 2: Introduction Movie,ONA,Game,1,6.0,7.61,OLM,"Action, Fantasy, Kids",2012-05-16,2012-05-16
35302,Neko Neko Nihonshi 2nd Season,TV,Web manga,32,9.0,6.0,Joker Films,"Historical, Kids, Parody",2017-04-05,2018-02-28
1111,Vandread: Gekitou-hen,OVA,Original,1,86.0,6.98,Gonzo,"Action, Adventure, Comedy, Ecchi, Mecha, Sci-Fi, Space",2002-10-25,2002-10-25
1678,Cyborg 009: The Cyborg Soldier,TV,Manga,52,25.0,7.36,Japan Vistec,"Action, Sci-Fi, Adventure, Mecha, Shounen",2001-10-14,2003-08-27
29801,The iDOLM@STER Million Live! 1st Anniversary PV,Special,Game,1,0.7,6.02,A-1 Pictures,Drama,2014-02-27,2014-02-27
31555,Doushitemo Eto ni Hairitai,TV,Web manga,13,6.0,6.66,Pollyanna Graphics,Comedy,2015-10-11,2016-01-10
9811,Hanasaka Tenshi Tenten-kun,TV,Manga,43,25.0,6.69,Nippon Animation,"Comedy, Fantasy",1998-10-10,1999-09-25
12321,Thermae Romae,TV,Manga,3,24.0,7.1,"Gonzo, DLE","Comedy, Historical, Seinen",2012-01-13,2012-01-27
7592,Nurarihyon no Mago,TV,Manga,24,24.0,7.75,Studio Deen,"Action, Demons, Shounen, Supernatural",2010-07-06,2010-12-21
14027,Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,OVA,Light novel,1,24.0,7.2,AIC Build,"Harem, Slice of Life, Comedy, Romance, School",2012-09-26,2012-09-26
3226,Major S4,TV,Manga,26,24.0,8.32,SynergySP,"Sports, Comedy, Drama, Shounen",2008-01-05,2008-06-28
32932,Choujuu Giga,ONA,Other,3,0.5333333333333333,6.27,Studio Ghibli,Romance,2016-03-14,2016-11-17
138,Hunter x Hunter: Greed Island,OVA,Manga,8,22.0,8.3,Nippon Animation,"Action, Adventure, Shounen, Super Power",2003-02-05,2003-04-16
1482,D.Gray-man,TV,Manga,103,23.0,8.16,TMS Entertainment,"Action, Adventure, Comedy, Super Power, Demons, Shounen",2006-10-03,2008-09-30
28257,Youkai Watch Movie 2: Enma Daiou to Itsutsu no Monogatari da Nyan!,Movie,Game,1,94.0,7.06,OLM,"Comedy, Kids, Supernatural",2015-12-19,2015-12-19
11917,Major: World Series,OVA,Manga,2,28.0,8.46,SynergySP,"Comedy, Drama, Sports",2011-12-16,2012-01-18
1071,Memories Off #5 Togireta Film The Animation,OVA,Visual novel,1,26.0,6.29,Doga Kobo,"Romance, Drama",2006-03-29,2006-03-29
35320,Cardcaptor Sakura: Clear Card-hen Prologue - Sakura to Futatsu no Kuma,OVA,Manga,1,26.0,8.13,Madhouse,"Fantasy, Romance, Shoujo",2017-09-13,2017-09-13
8026,Super Street Fighter IV,OVA,Game,1,35.0,6.44,Gonzo,"Action, Adventure, Shounen",2010-04-28,2010-04-28
872,Mahou Shoujo-tai Arusu,TV,Original,40,9.0,7.19,Studio 4°C,"Adventure, Comedy, Fantasy, Magic",2004-04-09,2005-03-04
4999,Asu no Yoichi!,TV,Manga,12,24.0,6.95,AIC,"Harem, Comedy, Romance, Ecchi, Martial Arts, Shounen",2009-01-09,2009-03-27
19909,Pipi Tobenai Hotaru,Movie,Novel,1,90.0,5.0,Mushi Production,"Drama, Fantasy",1996-03-23,1996-03-23
4792,Pokemon: Pikachu Tankentai,Movie,Game,1,23.0,6.61,OLM,"Adventure, Comedy, Fantasy, Kids",1999-07-17,1999-07-17
412,Kore ga Watashi no Goshujinsama,TV,Manga,12,24.0,6.64,"Gainax, Shaft","Comedy, Ecchi, Slice of Life",2005-04-07,2005-06-30
3616,Kamen no Maid Guy,TV,Manga,12,25.0,7.11,Madhouse,"Action, Comedy, Ecchi, Super Power",2008-04-06,2008-06-22
19653,Neppuu Kairiku Bushi Road,Special,Original,1,93.0,7.32,Kinema Citrus,"Action, Fantasy, Mecha, Sci-Fi",2014-12-31,2014-12-31
35262,Boku no Hero Academia 2nd Season: Hero Note,Special,Manga,1,23.0,7.38,Bones,"Action, Comedy, Super Power",2017-03-25,2017-03-25
24795,Boku wa Ou-sama (TV) Special,Special,Picture book,2,25.0,6.21,Graphinica,Kids,2013-06-29,2013-09-28
110,Chuuka Ichiban!,TV,Manga,52,23.0,7.7,Nippon Animation,"Action, Comedy, Drama, Shounen",1997-04-27,1998-09-13
32551,Digimon Adventure tri. 3: Kokuhaku,Movie,Original,1,105.0,7.96,Toei Animation,"Action, Adventure, Comedy, Drama",2016-09-24,2016-09-24
35963,PJ Berri no Mogumogu Munyamunya Season 2,TV,Game,6,1.0,5.36,Doga Kobo,Comedy,2017-08-03,2017-09-14
36074,Endless Summer,Music,Music,1,4.0,5.43,Onionskin,Music,2013-09-02,2013-09-02
36910,Wu Geng Ji 2nd Season,ONA,Manga,0,16.0,8.46,Sparkly Key Animation Studio,"Action, Historical, Supernatural, Martial Arts, Fantasy",2017-12-29,
1459,Uchuu no Kishi Tekkaman Blade,TV,Original,49,25.0,7.55,Tatsunoko Production,"Action, Adventure, Space, Mecha, Romance, Military, Drama, Sci-Fi, Shounen",1992-02-18,1993-02-02
3927,Mobile Suit Gundam 00 Second Season,TV,Original,25,24.0,8.18,Sunrise,"Action, Military, Sci-Fi, Space, Drama, Mecha",2008-10-05,2009-03-29
2389,Kagaku Ninja-tai Gatchaman,TV,Original,105,25.0,7.06,Tatsunoko Production,"Action, Adventure, Sci-Fi, Shounen",1972-10-01,1974-09-29
11499,Sankarea,TV,Manga,12,24.0,7.49,Studio Deen,"Comedy, Horror, Supernatural, Romance, Ecchi, Shounen",2012-04-06,2012-06-29
558,Major S2,TV,Manga,26,25.0,8.36,Studio Hibari,"Comedy, Drama, Shounen, Sports",2005-12-10,2006-06-10
33740,Katekyo Hitman Reborn! x ēlDLIVE Special,Special,Original,1,2.0,6.9,Artland,"Super Power, Shounen",2016-07-28,2016-07-28
5355,Sengoku Basara,TV,Game,12,23.0,7.51,Production I.G,"Action, Historical, Martial Arts, Samurai, Super Power",2009-04-02,2009-06-18
1532,Suki na Mono wa Suki Dakara Shou ga Nai!!,TV,Visual novel,12,24.0,6.89,Zexcs,"Comedy, Drama, Romance, Shoujo, Shounen Ai, Slice of Life",2005-01-09,2005-03-27
19157,Youkai Watch,TV,Game,214,23.0,7.24,OLM,"Comedy, Demons, Kids, Supernatural",2014-01-08,2018-03-30
105,Boys Be...,TV,Manga,13,23.0,6.53,Hal Film Maker,"Slice of Life, Comedy, Romance, Shounen",2000-04-11,2000-07-04
35076,Juuni Taisen,TV,Novel,12,24.0,6.71,Graphinica,Action,2017-10-03,2017-12-19
9055,Tamayura,OVA,Original,4,18.0,7.19,Hal Film Maker,"Slice of Life, Comedy, Drama",2010-09-06,2010-12-06
359,I&#039;ll/CKBC,OVA,Manga,2,30.0,6.42,M.S.C,"Action, Sports, School, Shounen",2002-12-18,2003-03-26
32609,Sinbad: Soratobu Hime to Himitsu no Shima Pilot,Special,Original,1,2.0,5.69,Nippon Animation,Adventure,2015-12-16,2015-12-16
10798,UN-GO,TV,Novel,11,24.0,7.49,Bones,"Mystery, Supernatural",2011-10-14,2011-12-23
33099,Washimo 4th Season,TV,Picture book,44,10.0,5.0,Studio Deen,"Sci-Fi, Slice of Life, Comedy, Kids, School",2016-04-04,2016-09-13
7695,Pokemon Diamond & Pearl: Genei no Hasha Zoroark,Movie,Game,1,96.0,7.07,OLM,"Action, Adventure, Fantasy, Kids",2010-07-10,2010-07-10
8479,Hetalia World Series,ONA,Web manga,48,5.0,7.86,Studio Deen,"Comedy, Historical, Parody",2010-03-26,2011-03-11
892,Dragon Ball Movie 3: Makafushigi Daibouken,Movie,Manga,1,45.0,7.05,Toei Animation,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",1988-07-09,1988-07-09
876,Street Fighter II V,TV,Game,29,24.0,7.14,"Studio Hibari, Production Reed","Adventure, Drama, Mystery, Shounen",1995-04-10,1995-11-27
24817,Fantasista Stella,OVA,Manga,3,23.0,6.1,Xebec,"Sports, Shounen",2014-09-18,2015-02-16
12677,Ozma,TV,Original,6,24.0,6.14,Gonzo,"Action, Sci-Fi, Adventure",2012-03-17,2012-04-21
30321,Strike the Blood: Valkyria no Oukoku-hen,OVA,Light novel,2,23.0,7.41,"Barnum Studio, Silver Link., Connect","Action, Supernatural, Ecchi, Vampire, Fantasy, School, Shounen",2015-11-25,2015-12-23
32256,Mahou no Tenshi Creamy Mami: Zutto Kitto Motto,Music,Original,1,3.0,5.61,Studio Pierrot,"Fantasy, Magic, Music, Romance, School, Sci-Fi, Shoujo",1998-03-25,1998-03-25
73,Full Metal Panic! The Second Raid,TV,Light novel,13,24.0,8.03,Kyoto Animation,"Action, Military, Mecha",2005-07-14,2005-10-20
4021,Seiyou Kottou Yougashiten: Antique,TV,Manga,12,22.0,7.14,"Nippon Animation, SynergySP, Shirogumi","Comedy, Shoujo, Shounen Ai",2008-07-04,2008-09-19
4191,Popolocrois Monogatari,TV,Game,25,23.0,7.14,Production I.G,"Adventure, Fantasy",1998-10-04,1999-03-28
32734,"Satto Anshin, SAT x Peeping Life",ONA,Original,3,1.0,4.06,"CoMix Wave Films, FOREST Hunting One","Comedy, Slice of Life",2015-09-30,2015-09-30
9367,Freezing,TV,Manga,12,24.0,7.11,A.C.G.T.,"Action, Sci-Fi, Harem, Drama, Romance, Ecchi, Martial Arts, Seinen",2011-01-08,2011-04-07
26009,His Lipstick,ONA,Original,1,5.0,4.4,RG Animation Studios,"Kids, Comedy",2012-02-24,2012-02-24
17615,Kyoufu Shinbun,OVA,Manga,2,30.0,5.03,Studio Pierrot,"Horror, Shounen",1991-07-21,1991-09-21
3342,Mnemosyne: Mnemosyne no Musume-tachi,TV,Original,6,45.0,7.44,Xebec,"Action, Sci-Fi, Horror, Supernatural, Shoujo Ai",2008-02-04,2008-07-07
3292,Potemayo Specials,Special,4-koma manga,6,9.0,7.41,J.C.Staff,"Comedy, School, Seinen",2007-09-25,2008-02-22
37324,Youkai Watch: Shadow Side,TV,Game,0,24.0,6.34,OLM,"Comedy, Demons, Kids, Supernatural",2018-04-13,
17887,Ichirin-sha,ONA,Original,1,7.0,6.11,Nomad,"Action, Mecha, Sci-Fi, Seinen",2010-09-24,2010-09-24
557,Koutetsu Tenshi Kurumi Encore,OVA,Original,4,15.0,6.81,OLM,"Comedy, Historical, Romance, Sci-Fi, Shounen",2000-07-19,2000-10-04
21569,Pokemon XY: Hakai no Mayu to Diancie,Movie,Game,1,66.0,6.67,OLM,"Adventure, Fantasy, Kids",2014-07-19,2014-07-19
30412,Shi Xiong,ONA,Web manga,41,8.0,6.84,L²Studio,"Action, Comedy, Horror",2014-11-24,2015-03-05
11019,Pokemon 3D Adventure: Mew wo Sagase!,Movie,Game,1,11.0,7.25,OLM,"Adventure, Comedy, Fantasy, Kids",2005-03-18,2005-03-18
2544,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone,TV,Novel,50,24.0,7.29,Nippon Animation,"Adventure, Drama, Historical, Slice of Life",1981-01-04,1981-12-27
